Year,Month,State,City,Product,UnitsSold,Revenue,OperatingProfit
2021,5,Connecticut,Hartford,Women's Apparel,616,236.463,83.999
2021,5,Connecticut,Hartford,Women's Athletic Footwear,362,106.39,812.512
2021,5,Connecticut,Hartford,Women's Street Footwear,432,129.588,941.398
2021,5,Delaware,Wilmington,Men's Apparel,349,154.95,46.929
2021,5,Delaware,Wilmington,Men's Athletic Footwear,344,140.743,49.584
2021,5,Delaware,Wilmington,Men's Street Footwear,730,321.66,113.642
2021,5,Delaware,Wilmington,Women's Apparel,504,245.616,99.089
2021,5,Delaware,Wilmington,Women's Athletic Footwear,315,115.165,46.386
2021,5,Delaware,Wilmington,Women's Street Footwear,381,138.321,55.727
2021,5,Florida,Orlando,Men's Apparel,361,130.142,739.882
2021,5,Florida,Orlando,Men's Athletic Footwear,685,290.002,73.83500000000001
2021,5,Florida,Orlando,Men's Street Footwear,931,362.834,110.285
2021,5,Florida,Orlando,Women's Apparel,921,422.395,191.751
2021,5,Florida,Orlando,Women's Athletic Footwear,520,204.365,62.152
2021,5,Florida,Orlando,Women's Street Footwear,676,289.343,88.22
2021,5,Georgia,Atlanta,Men's Apparel,355,129.436,45.869
2021,5,Georgia,Atlanta,Men's Athletic Footwear,644,230.512,93.123
2021,5,Georgia,Atlanta,Men's Street Footwear,897,289.439,117.244
2021,5,Georgia,Atlanta,Women's Apparel,644,294.252,75.109
2021,5,Georgia,Atlanta,Women's Athletic Footwear,530,170.653,68.977
2021,5,Georgia,Atlanta,Women's Street Footwear,693,245.946,87.273
2021,5,Hawaii,Honolulu,Men's Apparel,221,107.53,723.75
2021,5,Hawaii,Honolulu,Men's Athletic Footwear,473,230.684,46.876
2021,5,Hawaii,Honolulu,Men's Street Footwear,683,296.808,75.169
2021,5,Hawaii,Honolulu,Women's Apparel,618,366.117,147.927
2021,5,Hawaii,Honolulu,Women's Athletic Footwear,355,155.41,39.477
2021,5,Hawaii,Honolulu,Women's Street Footwear,473,230.488,58.445
2021,5,Idaho,Boise,Men's Apparel,640,209.72,63.684
2021,5,Idaho,Boise,Men's Athletic Footwear,1168,228.422,80.987
2021,5,Idaho,Boise,Men's Street Footwear,1113,146.594,52.062
2021,5,Idaho,Boise,Women's Apparel,1208,354.576,178.874
2021,5,Idaho,Boise,Women's Athletic Footwear,785,183.01,82.97
2021,5,Idaho,Boise,Women's Street Footwear,926,150.903,53.41
2021,5,Indiana,Indianapolis,Men's Apparel,258,92.552,28.148
2021,5,Indiana,Indianapolis,Men's Athletic Footwear,323,102.701,41.486
2021,5,Indiana,Indianapolis,Men's Street Footwear,709,335.856,135.228
2021,5,Indiana,Indianapolis,Women's Apparel,416,183.573,74.008
2021,5,Indiana,Indianapolis,Women's Athletic Footwear,224,62.916,837.438
2021,5,Indiana,Indianapolis,Women's Street Footwear,281,80.654,922.563
2021,5,Iowa,Des Moines,Men's Apparel,192,69.306,34.924
2021,5,Iowa,Des Moines,Men's Athletic Footwear,288,92.331,32.572
2021,5,Iowa,Des Moines,Men's Street Footwear,666,320.322,97.095
2021,5,Iowa,Des Moines,Women's Apparel,344,140.674,56.65
2021,5,Iowa,Des Moines,Women's Athletic Footwear,159,44.872,507.125
2021,5,Iowa,Des Moines,Women's Street Footwear,254,71.782,752.0
2021,5,Kansas,Wichita,Men's Apparel,281,103.658,36.642
2021,5,Kansas,Wichita,Men's Athletic Footwear,352,113.003,39.941
2021,5,Kansas,Wichita,Men's Street Footwear,713,233.148,82.11699999999999
2021,5,Kansas,Wichita,Women's Apparel,419,150.198,52.965
2021,5,Kansas,Wichita,Women's Athletic Footwear,258,71.856,952.5
2021,5,Kansas,Wichita,Women's Street Footwear,315,89.58,31.644
2021,5,Kentucky,Louisville,Men's Apparel,192,76.932,915.25
2021,5,Kentucky,Louisville,Men's Athletic Footwear,293,104.106,36.866
2021,5,Kentucky,Louisville,Men's Street Footwear,676,267.644,107.898
2021,5,Kentucky,Louisville,Women's Apparel,358,155.483,62.659
2021,5,Kentucky,Louisville,Women's Athletic Footwear,163,51.444,800.0
2021,5,Kentucky,Louisville,Women's Street Footwear,258,82.204,33.146
2021,5,Louisiana,New Orleans,Men's Apparel,367,94.804,43.064
2021,5,Louisiana,New Orleans,Men's Athletic Footwear,628,209.82,84.697
2021,5,Louisiana,New Orleans,Men's Street Footwear,886,260.012,105.068
2021,5,Louisiana,New Orleans,Women's Apparel,920,391.791,138.522
2021,5,Louisiana,New Orleans,Women's Athletic Footwear,511,153.323,61.84
2021,5,Louisiana,New Orleans,Women's Street Footwear,648,210.52,84.912
2021,5,Maryland,Baltimore,Men's Apparel,161,64.264,759.75
2021,5,Maryland,Baltimore,Men's Athletic Footwear,222,80.724,935.563
2021,5,Maryland,Baltimore,Men's Street Footwear,588,240.782,97.007
2021,5,Maryland,Baltimore,Women's Apparel,313,140.776,42.593
2021,5,Maryland,Baltimore,Women's Athletic Footwear,130,41.11,547.0
2021,5,Maryland,Baltimore,Women's Street Footwear,188,61.368,678.0
2021,5,Massachusetts,Boston,Men's Apparel,314,115.04,683.526
2021,5,Massachusetts,Boston,Men's Athletic Footwear,322,104.85,863.091
2021,5,Massachusetts,Boston,Men's Street Footwear,797,286.18,87.16799999999999
2021,5,Massachusetts,Boston,Women's Apparel,517,204.312,62.004
2021,5,Massachusetts,Boston,Women's Athletic Footwear,276,82.546,1344.688
2021,5,Massachusetts,Boston,Women's Street Footwear,349,105.586,1575.313
2021,5,Michigan,Detroit,Men's Apparel,599,267.698,107.917
2021,5,Michigan,Detroit,Men's Athletic Footwear,650,257.05,103.878
2021,5,Michigan,Detroit,Men's Street Footwear,1002,407.436,204.811
2021,5,Michigan,Detroit,Women's Apparel,725,353.25,195.525
2021,5,Michigan,Detroit,Women's Athletic Footwear,576,207.792,73.521
2021,5,Michigan,Detroit,Women's Street Footwear,608,219.602,66.466
2021,5,Mississippi,Jackson,Men's Apparel,648,189.244,67.03
2021,5,Mississippi,Jackson,Men's Athletic Footwear,721,188.767,66.788
2021,5,Mississippi,Jackson,Men's Street Footwear,1177,311.992,126.06
2021,5,Mississippi,Jackson,Women's Apparel,790,261.83,132.151
2021,5,Mississippi,Jackson,Women's Athletic Footwear,592,137.367,55.481
2021,5,Mississippi,Jackson,Women's Street Footwear,680,156.213,63.141
2021,5,Missouri,St. Louis,Men's Apparel,320,115.58,40.853
2021,5,Missouri,St. Louis,Men's Athletic Footwear,413,116.742,41.219
2021,5,Missouri,St. Louis,Men's Street Footwear,800,255.02,102.78
2021,5,Missouri,St. Louis,Women's Apparel,455,179.725,90.335
2021,5,Missouri,St. Louis,Women's Athletic Footwear,290,69.385,28.037
2021,5,Missouri,St. Louis,Women's Street Footwear,387,92.523,32.661
2021,5,Nebraska,Omaha,Men's Apparel,316,115.276,1339.376
2021,5,Nebraska,Omaha,Men's Athletic Footwear,163,45.004,642.313
2021,5,Nebraska,Omaha,Men's Street Footwear,594,170.058,68.556
2021,5,Nebraska,Omaha,Women's Apparel,293,80.926,40.702
2021,5,Nebraska,Omaha,Women's Athletic Footwear,64,421.0,209.0
2021,5,Nebraska,Omaha,Women's Street Footwear,222,44.831,556.313
2021,5,New Hampshire,Manchester,Men's Apparel,468,204.594,62.209
2021,5,New Hampshire,Manchester,Men's Athletic Footwear,480,188.418,76.137
2021,5,New Hampshire,Manchester,Men's Street Footwear,964,407.034,164.529
2021,5,New Hampshire,Manchester,Women's Apparel,680,311.415,110.076
2021,5,New Hampshire,Manchester,Women's Athletic Footwear,446,159.141,48.308
2021,5,New Hampshire,Manchester,Women's Street Footwear,524,187.99,57.166
2021,5,New Jersey,Newark,Men's Apparel,293,115.696,35.06
2021,5,New Jersey,Newark,Men's Athletic Footwear,293,104.038,36.832
2021,5,New Jersey,Newark,Men's Street Footwear,650,266.24,93.933
2021,5,New Jersey,Newark,Women's Apparel,452,197.702,79.705
2021,5,New Jersey,Newark,Women's Athletic Footwear,256,82.128,33.064
2021,5,New Jersey,Newark,Women's Street Footwear,325,102.85,41.425
2021,5,New Mexico,Albuquerque,Men's Apparel,393,157.15,47.758
2021,5,New Mexico,Albuquerque,Men's Athletic Footwear,672,267.694,107.911
2021,5,New Mexico,Albuquerque,Men's Street Footwear,909,331.812,117.375
2021,5,New Mexico,Albuquerque,Women's Apparel,672,334.077,84.927
2021,5,New Mexico,Albuquerque,Women's Athletic Footwear,550,201.828,71.432
2021,5,New Mexico,Albuquerque,Women's Street Footwear,711,283.266,100.362
2021,5,New York,Albany,Men's Apparel,662,322.672,114.009
2021,5,New York,Albany,Men's Athletic Footwear,736,324.783,114.699
2021,5,New York,Albany,Men's Street Footwear,1131,491.55,223.155
2021,5,New York,Albany,Women's Apparel,794,416.221,209.407
2021,5,New York,Albany,Women's Athletic Footwear,630,256.11,77.444
2021,5,New York,Albany,Women's Street Footwear,710,282.84,71.572
2021,5,North Carolina,Charlotte,Men's Apparel,750,306.9,108.381
2021,5,North Carolina,Charlotte,Men's Athletic Footwear,832,300.144,105.891
2021,5,North Carolina,Charlotte,Men's Street Footwear,1191,435.336,175.647
2021,5,North Carolina,Charlotte,Women's Apparel,903,395.353,198.919
2021,5,North Carolina,Charlotte,Women's Athletic Footwear,725,235.7,95.078
2021,5,North Carolina,Charlotte,Women's Street Footwear,794,256.253,103.314
2021,5,North Dakota,Fargo,Men's Apparel,156,63.926,705.875
2021,5,North Dakota,Fargo,Men's Athletic Footwear,254,92.214,1001.0
2021,5,North Dakota,Fargo,Men's Street Footwear,624,304.095,107.356
2021,5,North Dakota,Fargo,Women's Apparel,325,141.4,56.989
2021,5,North Dakota,Fargo,Women's Athletic Footwear,126,976.0,424.0
2021,5,North Dakota,Fargo,Women's Street Footwear,226,71.887,832.0
2021,5,Ohio,Columbus,Men's Apparel,576,231.174,81.59
2021,5,Ohio,Columbus,Men's Athletic Footwear,635,230.94,81.661
2021,5,Ohio,Columbus,Men's Street Footwear,1002,366.444,147.447
2021,5,Ohio,Columbus,Women's Apparel,693,310.079,156.101
2021,5,Ohio,Columbus,Women's Athletic Footwear,548,174.674,70.571
2021,5,Ohio,Columbus,Women's Street Footwear,618,195.577,78.844
2021,5,Oklahoma,Oklahoma City,Men's Apparel,405,118.365,41.908
2021,5,Oklahoma,Oklahoma City,Men's Athletic Footwear,480,126.09,44.552
2021,5,Oklahoma,Oklahoma City,Men's Street Footwear,941,249.024,100.601
2021,5,Oklahoma,Oklahoma City,Women's Apparel,564,165.444,66.863
2021,5,Oklahoma,Oklahoma City,Women's Athletic Footwear,358,82.68,840.603
2021,5,Oklahoma,Oklahoma City,Women's Street Footwear,435,101.074,1037.773
2021,5,Oregon,Portland,Men's Apparel,277,82.468,1865.5
2021,5,Oregon,Portland,Men's Athletic Footwear,564,201.674,71.36
2021,5,Oregon,Portland,Men's Street Footwear,800,263.005,93.171
2021,5,Oregon,Portland,Women's Apparel,856,331.49,101.204
2021,5,Oregon,Portland,Women's Athletic Footwear,452,144.669,51.287
2021,5,Oregon,Portland,Women's Street Footwear,564,201.891,71.56
2021,5,Rhode Island,Providence,Men's Apparel,275,91.914,1727.25
2021,5,Rhode Island,Providence,Men's Athletic Footwear,282,82.713,1662.563
2021,5,Rhode Island,Providence,Men's Street Footwear,742,246.828,87.638
2021,5,Rhode Island,Providence,Women's Apparel,474,172.56,69.705
2021,5,Rhode Island,Providence,Women's Athletic Footwear,245,63.093,1549.0
2021,5,Rhode Island,Providence,Women's Street Footwear,320,84.26,839.264
2021,5,South Carolina,Charleston,Men's Apparel,896,395.388,139.944
2021,5,South Carolina,Charleston,Men's Athletic Footwear,938,383.46,135.057
2021,5,South Carolina,Charleston,Men's Street Footwear,1327,536.036,242.57
2021,5,South Carolina,Charleston,Women's Apparel,1000,491.8,247.08
2021,5,South Carolina,Charleston,Women's Athletic Footwear,857,311.576,94.412
2021,5,South Carolina,Charleston,Women's Street Footwear,935,334.86,84.749
2021,5,South Dakota,Sioux Falls,Men's Apparel,163,70.688,993.063
2021,5,South Dakota,Sioux Falls,Men's Athletic Footwear,260,102.7,31.215
2021,5,South Dakota,Sioux Falls,Men's Street Footwear,634,305.062,107.739
2021,5,South Dakota,Sioux Falls,Women's Apparel,318,153.944,62.011
2021,5,South Dakota,Sioux Falls,Women's Athletic Footwear,126,46.118,516.5
2021,5,South Dakota,Sioux Falls,Women's Street Footwear,221,80.728,854.625
2021,5,Tennessee,Knoxville,Men's Apparel,2690,886.051,357.848
2021,5,Tennessee,Knoxville,Men's Athletic Footwear,3645,967.324,1967.149
2021,5,Tennessee,Knoxville,Men's Street Footwear,3955,1042.253,465.249
2021,5,Tennessee,Knoxville,Women's Apparel,4063,1495.147,903.031
2021,5,Tennessee,Knoxville,Women's Athletic Footwear,2361,1819.076,930.322
2021,5,Tennessee,Knoxville,Women's Street Footwear,3297,1065.737,1773.2379999999998
2021,5,Utah,Salt Lake City,Men's Apparel,465,125.535,44.559
2021,5,Utah,Salt Lake City,Men's Athletic Footwear,604,118.245,41.993
2021,5,Utah,Salt Lake City,Men's Street Footwear,1072,246.224,99.287
2021,5,Utah,Salt Lake City,Women's Apparel,648,189.376,95.767
2021,5,Utah,Salt Lake City,Women's Athletic Footwear,441,72.192,1706.5
2021,5,Utah,Salt Lake City,Women's Street Footwear,557,92.021,818.85
2021,5,Vermont,Burlington,Men's Apparel,438,173.146,61.327
2021,5,Vermont,Burlington,Men's Athletic Footwear,449,159.424,72.44800000000001
2021,5,Vermont,Burlington,Men's Street Footwear,901,358.966,163.061
2021,5,Vermont,Burlington,Women's Apparel,640,272.84,110.338
2021,5,Vermont,Burlington,Women's Athletic Footwear,398,131.31,46.483
2021,5,Vermont,Burlington,Women's Street Footwear,471,157.227,55.505
2021,5,Virginia,Richmond,Men's Apparel,278,82.742,821.664
2021,5,Virginia,Richmond,Men's Athletic Footwear,553,201.698,71.346
2021,5,Virginia,Richmond,Men's Street Footwear,800,262.575,92.875
2021,5,Virginia,Richmond,Women's Apparel,845,330.904,100.747
2021,5,Virginia,Richmond,Women's Athletic Footwear,429,143.548,50.813
2021,5,Virginia,Richmond,Women's Street Footwear,547,200.933,71.06700000000001
2021,5,West Virginia,Charleston,Men's Apparel,293,104.106,42.042
2021,5,West Virginia,Charleston,Men's Athletic Footwear,387,123.219,49.642
2021,5,West Virginia,Charleston,Men's Street Footwear,774,367.382,148.199
2021,5,West Virginia,Charleston,Women's Apparel,445,197.44,79.717
2021,5,West Virginia,Charleston,Women's Athletic Footwear,250,71.65,936.0
2021,5,West Virginia,Charleston,Women's Street Footwear,352,98.714,39.855
2021,5,Wisconsin,Milwaukee,Men's Apparel,228,81.082,40.798
2021,5,Wisconsin,Milwaukee,Men's Athletic Footwear,250,81.95,984.0
2021,5,Wisconsin,Milwaukee,Men's Street Footwear,629,304.772,92.287
2021,5,Wisconsin,Milwaukee,Women's Apparel,390,154.23,62.157
2021,5,Wisconsin,Milwaukee,Women's Athletic Footwear,188,53.716,550.75
2021,5,Wisconsin,Milwaukee,Women's Street Footwear,224,62.867,746.375
2021,5,Wyoming,Cheyenne,Men's Apparel,608,243.485,73.764
2021,5,Wyoming,Cheyenne,Men's Athletic Footwear,677,242.482,73.368
2021,5,Wyoming,Cheyenne,Men's Street Footwear,1066,421.07,212.196
2021,5,Wyoming,Cheyenne,Women's Apparel,756,338.112,85.745
2021,5,Wyoming,Cheyenne,Women's Athletic Footwear,581,185.109,65.555
2021,5,Wyoming,Cheyenne,Women's Street Footwear,645,205.655,72.771
2021,6,Alaska,Anchorage,Men's Apparel,384,200.04,50.564
2021,6,Alaska,Anchorage,Men's Athletic Footwear,512,246.16,87.08
2021,6,Alaska,Anchorage,Men's Street Footwear,839,433.651,153.004
2021,6,Alaska,Anchorage,Women's Apparel,576,323.442,98.046
2021,6,Alaska,Anchorage,Women's Athletic Footwear,390,169.77,42.967
2021,6,Alaska,Anchorage,Women's Street Footwear,406,183.043,46.233
2021,6,Arizona,Phoenix,Men's Apparel,365,130.314,39.635
2021,6,Arizona,Phoenix,Men's Athletic Footwear,756,273.436,110.322
2021,6,Arizona,Phoenix,Men's Street Footwear,975,327.166,115.843
2021,6,Arizona,Phoenix,Women's Apparel,814,383.807,97.653
2021,6,Arizona,Phoenix,Women's Athletic Footwear,550,183.36,65.031
2021,6,Arizona,Phoenix,Women's Street Footwear,760,274.315,96.895
2021,6,Arkansas,Little Rock,Men's Apparel,589,215.834,76.402
2021,6,Arkansas,Little Rock,Men's Athletic Footwear,680,155.867,55.178
2021,6,Arkansas,Little Rock,Men's Street Footwear,1114,283.916,114.562
2021,6,Arkansas,Little Rock,Women's Apparel,875,346.56,140.072
2021,6,Arkansas,Little Rock,Women's Athletic Footwear,597,157.222,63.468
2021,6,Arkansas,Little Rock,Women's Street Footwear,628,167.424,67.696
2021,6,California,Los Angeles,Men's Athletic Footwear,443,129.728,45.922
2021,6,California,Los Angeles,Women's Athletic Footwear,200,52.365,1183.0
2021,6,California,Los Angeles,Women's Street Footwear,452,101.162,914.936
2021,6,Connecticut,Hartford,Men's Apparel,440,158.448,48.149
2021,6,Connecticut,Hartford,Men's Athletic Footwear,593,196.724,79.471
2021,6,Connecticut,Hartford,Men's Street Footwear,1006,360.74,146.186
2021,6,Connecticut,Hartford,Women's Apparel,676,266.88,94.572
2021,6,Connecticut,Hartford,Women's Athletic Footwear,440,130.085,39.577
2021,6,Connecticut,Hartford,Women's Street Footwear,483,142.014,43.253
2021,6,Delaware,Wilmington,Men's Apparel,375,168.75,51.0
2021,6,Delaware,Wilmington,Men's Athletic Footwear,520,205.76,72.592
2021,6,Delaware,Wilmington,Men's Street Footwear,839,367.139,129.559
2021,6,Delaware,Wilmington,Women's Apparel,585,277.56,112.007
2021,6,Delaware,Wilmington,Women's Athletic Footwear,375,138.075,55.691
2021,6,Delaware,Wilmington,Women's Street Footwear,410,149.905,60.437
2021,6,Florida,Orlando,Men's Apparel,729,449.577,91.478
2021,6,Florida,Orlando,Men's Athletic Footwear,1127,514.864,130.49
2021,6,Florida,Orlando,Men's Street Footwear,1320,563.453,171.348
2021,6,Florida,Orlando,Women's Apparel,1216,865.806,392.449
2021,6,Florida,Orlando,Women's Athletic Footwear,926,513.621,156.424
2021,6,Florida,Orlando,Women's Street Footwear,1148,626.08,190.436
2021,6,Georgia,Atlanta,Men's Apparel,441,158.87,56.241
2021,6,Georgia,Atlanta,Men's Athletic Footwear,835,303.371,122.489
2021,6,Georgia,Atlanta,Men's Street Footwear,1054,352.701,142.346
2021,6,Georgia,Atlanta,Women's Apparel,915,422.62,107.365
2021,6,Georgia,Atlanta,Women's Athletic Footwear,652,210.236,84.872
2021,6,Georgia,Atlanta,Women's Street Footwear,825,302.296,106.949
2021,6,Hawaii,Honolulu,Men's Apparel,438,304.804,46.816
2021,6,Hawaii,Honolulu,Men's Athletic Footwear,756,461.232,93.482
2021,6,Hawaii,Honolulu,Men's Street Footwear,935,521.57,132.503
2021,6,Hawaii,Honolulu,Women's Apparel,819,666.393,268.524
2021,6,Hawaii,Honolulu,Women's Athletic Footwear,608,366.092,92.803
2021,6,Hawaii,Honolulu,Women's Street Footwear,780,462.78,117.101
2021,6,Idaho,Boise,Men's Apparel,725,260.378,79.176
2021,6,Idaho,Boise,Men's Athletic Footwear,1201,392.853,139.175
2021,6,Idaho,Boise,Men's Street Footwear,1178,352.913,124.883
2021,6,Idaho,Boise,Women's Apparel,1304,517.377,260.57
2021,6,Idaho,Boise,Women's Athletic Footwear,880,288.035,130.824
2021,6,Idaho,Boise,Women's Street Footwear,960,314.502,111.518
2021,6,Illinois,Chicago,Men's Apparel,892,412.896,1805.131
2021,6,Illinois,Chicago,Men's Athletic Footwear,934,373.677,1102.957
2021,6,Illinois,Chicago,Men's Street Footwear,3158,1289.308,520.226
2021,6,Illinois,Chicago,Women's Apparel,1587,651.192,327.465
2021,6,Illinois,Chicago,Women's Athletic Footwear,445,1818.936,2207.0
2021,6,Illinois,Chicago,Women's Street Footwear,990,324.386,2727.82
2021,6,Indiana,Indianapolis,Men's Apparel,228,71.908,880.0
2021,6,Indiana,Indianapolis,Men's Athletic Footwear,419,116.758,47.094
2021,6,Indiana,Indianapolis,Men's Street Footwear,730,235.58,95.069
2021,6,Indiana,Indianapolis,Women's Apparel,416,200.096,80.599
2021,6,Indiana,Indianapolis,Women's Athletic Footwear,221,53.834,645.375
2021,6,Indiana,Indianapolis,Women's Street Footwear,250,61.35,629.0
2021,6,Iowa,Des Moines,Men's Apparel,219,62.746,987.625
2021,6,Iowa,Des Moines,Men's Athletic Footwear,352,84.656,29.91
2021,6,Iowa,Des Moines,Men's Street Footwear,662,188.134,56.966
2021,6,Iowa,Des Moines,Women's Apparel,410,183.085,73.798
2021,6,Iowa,Des Moines,Women's Athletic Footwear,219,44.806,478.125
2021,6,Iowa,Des Moines,Women's Street Footwear,250,51.15,533.0
2021,6,Kansas,Wichita,Men's Apparel,358,155.732,55.089
2021,6,Kansas,Wichita,Men's Athletic Footwear,419,116.758,41.257000000000005
2021,6,Kansas,Wichita,Men's Street Footwear,719,235.328,83.164
2021,6,Kansas,Wichita,Women's Apparel,567,276.786,97.825
2021,6,Kansas,Wichita,Women's Athletic Footwear,355,113.04,39.868
2021,6,Kansas,Wichita,Women's Street Footwear,381,122.997,43.379
2021,6,Kentucky,Louisville,Men's Apparel,254,102.646,36.297
